Specific_Cell_Ontology_ID	Cell_Marker
CL:0000646	TP53
CL:0000814	TP53BP1
CL:0000576	TP53BP2
CL:0000057	C1S
CL:0000077	C1S
CL:0000192	C1S
CL:0000066	C1S
CL:0000057	C1S
CL:0000499	C1S
CL:0000501	C1S
CL:0000067	TP73
CL:0000017	TP73
CL:0000210	TPBG
CL:0000034	TPBG
CL:0000499	TPBG
CL:0000160	TPD52
CL:0000584	TPD52
CL:0005006	TPD52
CL:0000155	TPD52
CL:0000163	TPD52
CL:0000814	TPD52
CL:0000236	TPD52
CL:0000786	TPD52
CL:0000236	TPD52
CL:0000066	TPD52
CL:0000622	TPD52L1
CL:0000178	TPD52L1
CL:0000763	TPD52L1
CL:0000235	TPD52L2
CL:0000850	TPH1
CL:0000652	TPH1
CL:0000504	TPH1
CL:0000097	TPH1
CL:0011025	TPI1
CL:0000815	TPI1
CL:0000746	TPI1
CL:0000815	TPI1
CL:0000584	TPI1
CL:0000127	TPI1
CL:0000066	TPI1
CL:0000057	TPI1
CL:0000814	TPI1
CL:0002322	TPI1
CL:0011025	TPI1
CL:0000576	TPI1
CL:0000138	TPI1
CL:0011025	TPI1
CL:0002322	TPM1
CL:0000077	TPM1
CL:0000746	TPM1
CL:0000584	TPM1
CL:0000746	TPM1
CL:0000077	TPM1
CL:0000499	TPM1
CL:0000057	TPM1
CL:0000192	TPM1
CL:0002131	TPM1
CL:0000523	TPM1
CL:0005006	TPM1
CL:0000066	TPM1
CL:0000235	TPM1
CL:0002481	TPM1
CL:0000134	TPM1
CL:0000187	TPM2
CL:0000784	TPM2
CL:0000192	TPM2
CL:0000650	TPM2
CL:0011026	TPM2
CL:0000187	TPM2
CL:0000499	TPM2
CL:0000784	TPM2
CL:0000051	TPM2
CL:0000077	TPM2
CL:0000192	TPM2
CL:0000192	TPM2
CL:0000077	TPM2
CL:0000632	TPM2
CL:0000192	TPM2
CL:0002481	TPM2
CL:0000057	TPM2
CL:0000188	TPM2
CL:0000056	TPM2
CL:0000097	C2
CL:0000235	C2
CL:0000077	C2
CL:0000129	C2
CL:0000235	C2
CL:0000510	C2
CL:0000187	TPM3
CL:0000576	TPM3
CL:0000775	TPM3
CL:0000235	TPM3
CL:0000814	TPM3
CL:0000451	TPM3
CL:0000057	TPM4
CL:0000815	TPM4
CL:0000499	TPM4
CL:0000192	TPM4
CL:0000235	TPM4
CL:0000115	TPM4
CL:0000079	TPM4
CL:0000192	TPM4
CL:0000646	TPM4
CL:0000814	TPM4
CL:0000160	TPM4
CL:0002481	TPM4
CL:0000066	TPM4
CL:0000814	TPMT
CL:0000815	TPMT
CL:0000066	TPMT
CL:0000815	TPMT
CL:0002258	TPMT
CL:0002258	TPO
CL:0002258	TPO
CL:0002258	TPO
CL:0000814	TPP2
CL:0000178	TPP2
CL:0000097	TPSAB1
CL:0000557	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000763	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000763	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000235	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000097	TPSAB1
CL:0000235	TPT1
CL:0000057	TPT1
CL:0000499	TPT1
CL:0000077	TPT1
CL:0000115	TPT1
CL:0000814	TPT1
CL:0002258	TPT1
CL:0000584	TPT1
CL:0000236	TPT1
CL:0000129	TPT1
CL:0000066	TPT1
CL:0000079	TPT1
CL:1000398	TPT1
CL:0000155	TPT1
CL:0000077	TPT1
CL:0000192	TPT1
CL:0000160	TPT1
CL:0000145	TPT1
CL:0000136	C3
CL:0000127	C3
CL:0000129	C3
CL:0000160	C3
CL:0000151	C3
CL:0000499	C3
CL:0000235	C3
CL:0000077	C3
CL:0000079	C3
CL:0000057	C3
CL:0000066	C3
CL:0000586	CRISP2
CL:0000573	NR2C1
CL:0000066	NR2C1
CL:0000584	HSP90B1
CL:0000115	HSP90B1
CL:0000236	HSP90B1
CL:0000622	HSP90B1
CL:0002258	HSP90B1
CL:0000236	HSP90B1
CL:0000814	HSP90B1
CL:0000077	HSP90B1
CL:0000815	HSP90B1
CL:0000786	HSP90B1
CL:0000784	HSP90B1
CL:0000499	HSP90B1
CL:0000786	HSP90B1
CL:0000057	HSP90B1
CL:0000134	HSP90B1
CL:0000786	HSP90B1
CL:0000540	HSP90B1
CL:0000066	HSP90B1
CL:0000763	TRAF1
CL:0000510	TRAF1
CL:0000815	TRAF1
CL:0000815	TRAF1
CL:0000084	TRAF1
CL:0000451	TRAF1
CL:0000814	TRAF1
CL:0000084	TRAF1
CL:0000814	TRAF3
CL:0000815	TRAF3
CL:0000815	TRAF3
CL:0000236	TRAF3
CL:0000236	TRAF5
CL:0011025	TRAF5
CL:0011025	TRAF5
CL:0011025	TRAF5
CL:0000814	TRAF5
CL:0000066	TRAF6
CL:0000235	C3AR1
CL:0000576	C3AR1
CL:0000235	C3AR1
CL:0000815	C3AR1
CL:0000771	C3AR1
CL:0000771	C3AR1
CL:0000815	C3AR1
CL:0000129	C3AR1
CL:0000235	C3AR1
CL:0000235	C3AR1
CL:0000192	ACTG2
CL:0000499	ACTG2
CL:0000192	ACTG2
CL:0000057	ACTG2
CL:0000192	ACTG2
CL:0000186	ACTG2
CL:0000192	ACTG2
CL:0000192	ACTG2
CL:0000235	ACTG2
CL:0000192	ACTG2
CL:0000192	ACTG2
CL:0000192	ACTG2
CL:0000646	ACTG2
CL:0000185	ACTG2
CL:0000099	TRH
CL:0001064	CCT3
CL:0000814	CCT3
CL:0002322	CCT3
CL:0000586	CCT3
CL:0000815	CCT3
CL:0000670	CCT3
CL:0000066	TRIO
CL:0000187	TRIO
CL:0000057	TRIO
CL:0000622	C4B
CL:0000182	C4B
CL:0000540	TRO
CL:0000067	TRPC1
CL:0000164	TRPC3
CL:0000037	TRPC6
CL:0000057	TRPC6
CL:0000235	TRPM2
CL:0000815	TRPS1
CL:0011025	TRPS1
CL:0000576	TRPS1
CL:0000064	H2AC19
CL:0000165	TSN
CL:0002204	TSN
CL:0000814	TSC1
CL:0000814	TSC2
CL:0002217	C4BPB
CL:0000814	TSG101
CL:0000586	TSG101
CL:0000099	TSHB
CL:0002258	TSHR
CL:0000236	TSHR
CL:0000893	TSHR
CL:0002258	TSHR
CL:0002038	TSHR
CL:0000814	TSNAX
CL:0001064	TSNAX
CL:0000814	TSPYL1
CL:0000814	EIPR1
CL:0005006	EIPR1
CL:0000351	PHLDA2
CL:0000576	PHLDA2
CL:0000160	PHLDA2
CL:0000646	PHLDA2
CL:0000163	PHLDA2
CL:0000192	PHLDA2
CL:0000066	PHLDA2
CL:0000499	PHLDA2
CL:0000066	TST
CL:0000155	TSTA3
CL:0000216	TSTA3
CL:0000038	TSTA3
CL:0000815	TSTA3
CL:0000814	TTC1
CL:0000586	TTC1
CL:0007011	TTC1
CL:0000814	DNAJC7
CL:0000814	TTC3
CL:0000163	TTC3
CL:0000814	TTF1
CL:0002258	TTF1
CL:0000242	TTF1
CL:0000115	TTK
CL:0000066	TTK
CL:0000557	TTK
CL:0000056	TTN
CL:0000746	TTN
CL:0000187	TTN
CL:0002131	TTN
CL:0011025	TTN
CL:0000222	TTN
CL:0000051	TTN
CL:0000746	TTN
CL:0000746	TTN
CL:0000187	TTN
CL:0000815	TTN
CL:0002131	TTN
CL:0000814	TTN
CL:0002372	TTN
CL:0000056	TTN
CL:0000815	TTN
CL:0000236	TTN
CL:0000351	TTPA
CL:0007011	TUB
CL:0000171	TTR
CL:0000163	TTR
CL:0000235	TTR
CL:0000502	TTR
CL:0000622	TTR
CL:0000584	TTR
CL:0000171	TTR
CL:1000398	TTR
CL:0000182	TTR
CL:0000182	TTR
CL:0000066	TTR
CL:0001064	TTR
CL:0000171	TTR
CL:0000171	TTR
CL:0000763	TUBA4A
CL:0000775	TUBA4A
CL:0000084	TUBA4A
CL:0000084	TUBA4A
CL:0000814	TUBA4A
CL:0000160	MUC5B
CL:0000151	MUC5B
CL:1000272	MUC5B
CL:1000272	MUC5B
CL:0000158	MUC5B
CL:0002370	MUC5B
CL:0000160	MUC5B
CL:0000160	MUC5B
CL:0000151	MUC5B
CL:0000160	MUC5B
CL:0000160	MUC5B
CL:0000158	MUC5B
CL:0000160	MUC5B
CL:1000488	MUC5B
CL:0000151	MUC5B
CL:0000160	MUC5B
CL:0000066	MUC5B
CL:0000079	MUC5B
CL:0000151	MUC5B
CL:0000151	MUC5B
CL:0000158	MUC5B
CL:1000272	MUC5B
CL:0000066	MUC5B
CL:0000584	MUC5B
CL:0000115	GXYLT2
CL:0000129	C5AR1
CL:0000235	C5AR1
CL:0000235	C5AR1
CL:0000129	C5AR1
CL:0000067	C5AR1
CL:0000235	C5AR1
CL:0000077	C5AR1
CL:0000576	C5AR1
CL:1000398	C5AR1
CL:0000771	C5AR1
CL:0000775	C5AR1
CL:0000062	C5AR1
CL:0000775	C5AR1
CL:0000127	C5AR1
CL:0000051	C5AR1
CL:0000235	C5AR1
CL:0000775	C5AR1
CL:0000066	C5AR1
CL:0000451	C5AR1
CL:0000763	C5AR1
CL:0000771	C5AR1
CL:0000510	C5AR1
CL:0000576	C5AR1
CL:0000775	C5AR1
CL:0000127	TUBB2A
CL:0000066	TUBB2A
CL:0000057	TUBB2A
CL:0002322	TUBB2A
CL:0001064	TUBB2A
CL:0000540	TUBB2A
CL:0000077	ANXA8L1
CL:0000646	ANXA8L1
CL:1000488	GGTLC3
CL:0000586	TUBG1
CL:0000038	TUBG1
CL:0000066	NXF2B
CL:0000077	TUFM
CL:0000814	TUFM
CL:1000488	GGT2
CL:0000814	DNLZ
CL:0000066	CCDC30
CL:0000586	CCDC30
CL:0000814	CDK11A
CL:0000134	RPL13AP5
CL:0000584	RPL13AP5
CL:0000077	RPL13AP5
CL:0000160	RPL13AP5
CL:0000138	RPL13AP5
CL:0000077	RPL13AP5
CL:0000814	SLC35E2B
CL:0000066	NPIPB6
CL:0000066	PABPC1P2
CL:0000586	TULP2
CL:0000814	LINC00623
CL:0000767	TULP3
CL:0002322	RPS19P3
CL:0005006	UNC5B-AS1
CL:0000034	HIRA
CL:0011012	TWIST1
CL:0008019	TWIST1
CL:0008019	TWIST1
CL:0002038	TNFSF4
CL:0000236	TNFSF4
CL:0002038	TNFSF4
CL:0000236	TNFSF4
CL:0000115	TNFSF4
CL:0011025	TNFSF4
CL:0000236	TNFSF4
CL:0000057	CC-CKR-2
CL:0000235	CC-CKR-2
CL:0000815	CC-CKR-2
CL:0000235	CC-CKR-2
CL:0000235	CC-CKR-2
CL:0000050	CC-CKR-2
CL:0000235	CC-CKR-2
CL:0000451	CC-CKR-2
CL:0000576	CC-CKR-2
CL:0000864	CC-CKR-2
CL:0000889	CC-CKR-2
CL:0000763	CC-CKR-2
CL:0000576	CC-CKR-2
CL:0000576	CC-CKR-2
CL:0000784	CC-CKR-2
CL:0000084	CC-CKR-2
CL:0000145	CC-CKR-2
CL:0000236	CC-CKR-2
CL:0000576	CC-CKR-2
CL:0000115	CC-CKR-2
CL:0000940	CC-CKR-2
CL:0002063	SFTPA2
CL:0002063	SFTPA2
CL:0000115	ZNF286B
CL:0000815	TNFRSF4
CL:0000815	TNFRSF4
CL:0002038	TNFRSF4
CL:0000815	TNFRSF4
CL:0000906	TNFRSF4
CL:0000815	TNFRSF4
CL:0000911	TNFRSF4
CL:0000896	TNFRSF4
CL:0000084	TNFRSF4
CL:0000814	TNFRSF4
CL:0000815	TNFRSF4
CL:0000815	TNFRSF4
CL:0002038	TNFRSF4
CL:0001065	TNFRSF4
CL:0000912	TNFRSF4
CL:0001065	TNFRSF4
CL:0000815	TNFRSF4
CL:0000815	TNFRSF4
CL:0002038	TNFRSF4
CL:0000815	TNFRSF4
CL:0002038	TNFRSF4
CL:0002038	TNFRSF4
CL:0000815	TNFRSF4
CL:0000815	TNFRSF4
CL:0000623	TXK
CL:0000623	TXK
CL:0000084	TXK
CL:0000814	TXK
CL:0000235	TXN
CL:0000115	TXN
CL:0000815	TXN
CL:0000160	TXN
CL:0002322	TXN
CL:0000576	TXN
CL:0000192	TXN
CL:0000540	TXN
CL:0000775	TXN
CL:0000784	TXN
CL:0000584	TXN
CL:0000138	TXN
CL:0000178	TXN
CL:0000079	TXN
CL:0000784	TXN
CL:0000360	TXN
CL:0000646	TXN
CL:0000066	TXN
CL:0011025	FAM72A
CL:0000499	TXNRD1
CL:0000115	TXNRD1
CL:0000160	TXNRD1
CL:0000077	TXNRD1
CL:0000192	TXNRD1
CL:0000814	TXNRD1
CL:0000763	TXNRD1
CL:0000066	TYK2
CL:0000814	TYK2
CL:0000188	TYMS
CL:0000542	TYMS
CL:0000038	TYMS
CL:0000134	TYMS
CL:0000084	TYMS
CL:0000775	TYMS
CL:0000084	TYMS
CL:0000798	TYMS
CL:0000814	TYMS
CL:0000623	TYMS
CL:0000623	TYMS
CL:1000488	GGTLC4P
CL:0000814	UMAD1
CL:0000066	TBC1D3
CL:0001064	TYR
CL:0000148	TYR
CL:0001063	TYR
CL:0001064	TYR
CL:0000148	TYR
CL:0000148	TYR
CL:0001063	TYR
CL:0000066	CRPPA
CL:0000067	MORN2
CL:0000163	MORN2
CL:0000079	MORN2
CL:0000586	MORN2
CL:0000236	MORN2
CL:0000064	MORN2
CL:0001064	MORN2
CL:0000066	SHISA9
CL:0000099	SHISA9
CL:0000066	MOSMO
CL:0000128	TYRO3
CL:0000576	ACOD1
CL:0000623	TYROBP
CL:0000097	TYROBP
CL:0000235	TYROBP
CL:0000775	TYROBP
CL:0000763	TYROBP
CL:0000235	TYROBP
CL:0000576	TYROBP
CL:0000623	TYROBP
CL:0000235	TYROBP
CL:0000235	TYROBP
CL:0000623	TYROBP
CL:0000235	TYROBP
CL:0000623	TYROBP
CL:0000235	TYROBP
CL:0000084	TYROBP
CL:0000763	TYROBP
CL:0001054	TYROBP
CL:0000775	TYROBP
CL:0000814	TYROBP
CL:0000510	TYROBP
CL:0002619	TYROBP
CL:0000763	TYROBP
CL:0000576	TYROBP
CL:1000398	TYROBP
CL:0000763	TYROBP
CL:0000623	TYROBP
CL:0000623	TYROBP
CL:0000763	TYROBP
CL:0000576	TYROBP
CL:0000451	TYROBP
CL:0000129	TYROBP
CL:0000077	TYROBP
CL:0000148	TYRP1
CL:0000148	TYRP1
CL:0000148	TYRP1
CL:0001064	TYRP1
CL:0000192	U2AF1
CL:0000451	U2AF1
CL:0000814	U2AF1
CL:0000815	U2AF1
CL:0000540	ZRSR1
CL:0000138	UBA52
CL:0000134	UBA52
CL:0000188	UBA52
CL:0000451	UBA52
CL:0000057	UBA52
CL:0000763	UBA52
CL:0000670	UBA52
CL:0000501	UBA52
CL:0000814	UBA52
CL:0000499	UBA52
CL:0000038	UBA52
CL:0002322	UBA52
CL:0000576	UBA52
CL:0000586	UBA52
CL:0000084	UBA52
CL:0000576	UBA52
CL:0000236	UBA52
CL:0000775	UBA52
CL:0000232	UBB
CL:0000057	UBB
CL:0000163	UBB
CL:1000398	UBB
CL:0000084	UBB
CL:0000134	UBB
CL:0000038	UBB
CL:0000540	UBB
CL:0000584	UBB
CL:0000235	UBB
CL:0000586	UBB
CL:0005010	UBB
CL:0000622	UBB
CL:0000138	UBB
CL:0011025	UBB
CL:0000066	UBB
CL:0000038	UBB
CL:0000670	UBB
CL:0000499	UBB
CL:0000160	UBB
CL:0000814	UBB
CL:0000097	UBB
CL:0000158	UBC
CL:1000398	UBC
CL:0000814	UBC
CL:0000235	UBC
CL:0011025	UBC
CL:0000057	UBC
CL:0000646	UBC
CL:0000576	UBC
CL:0002258	UBC
CL:0000775	UBC
CL:0000163	UBC
CL:0000786	UBC
CL:0000451	UBC
CL:0000079	UBC
CL:0000158	UBC
CL:0000584	UBC
CL:0000160	UBC
CL:0000066	UBC
CL:0000158	UBA1
CL:0000815	UBA1
CL:0000586	UBE2A
CL:0000160	UBE2B
CL:0000814	UBE2B
CL:0000586	UBE2B
CL:0000235	UBE2D1
CL:0000576	UBE2D1
CL:0000763	UBE2D1
CL:0000837	UBE2D1
CL:0000814	UBC4
CL:0000586	UBC4
CL:0000236	UBC4
CL:0000138	UBE2D3
CL:0000115	UBE2D3
CL:0000235	UBE2D3
CL:0000586	UBE2D3
CL:0000499	UBE2D3
CL:0000057	UBE2D3
CL:0000775	UBE2D3
CL:0000576	UBE2D3
CL:0000646	UBE2D3
CL:0000814	UBE2D3
CL:0000586	UBE2E1
CL:0000066	UBE2E2
CL:0000586	UBE2E2
CL:0000236	UBE2G1
CL:0000814	UBE2G1
CL:0000066	UBE2G2
CL:0000814	UBE2I
CL:0002322	UBE2I
CL:0000586	UBE2I
CL:0000912	UBE2L3
CL:0000814	UBE2L3
CL:0000912	UBE2L3
CL:0000814	UBE2N
CL:0000670	UBE2N
CL:0000236	UBE2N
CL:0000815	UBE2N
CL:0000586	UBE2N
CL:0000815	UBE2N
CL:0000815	UBE2V1
CL:0000814	UBE2V1
CL:0000814	UBE2V2
CL:0002322	UBE2V2
CL:0000540	UBE2V2
CL:0000586	UBE2V2
CL:0000576	UBE2V2
CL:0000814	UBE3A
CL:0000540	SUMO1
CL:0000586	SUMO1
CL:0000815	SUMO1
CL:0000814	SUMO1
CL:0000815	SUMO1
CL:0000158	SUMO1
CL:0000670	SUMO1
CL:0000814	UBTF
CL:0000163	UCHL1
CL:0000127	UCHL1
CL:0002322	UCHL1
CL:0000084	UCHL1
CL:0000127	UCHL1
CL:0000540	UCHL1
CL:0000016	UCHL1
CL:0000586	UCHL1
CL:0000216	UCHL1
CL:0007011	UCHL1
CL:0000540	UCHL1
CL:0001063	UCHL1
CL:1000223	UCHL1
CL:0000178	UCHL3
CL:0000815	UCHL3
CL:0000814	UCHL3
CL:0000077	UPK18
CL:0000731	UPK18
CL:0000731	UPK18
CL:0000731	UPK18
CL:0000160	UPK18
CL:0000136	UCP1
CL:0002615	UCP1
CL:0000134	UCP1
CL:0000136	UCP1
CL:0000449	UCP1
CL:0000449	UCP1
CL:0001070	UCP1
CL:0000173	UCP2
CL:0000510	UCP2
CL:0000235	UCP2
CL:0000815	UCP2
CL:0000451	UCP2
CL:0000057	UCP2
CL:0000815	UCP2
CL:0007011	UCP2
CL:0000576	UCP2
CL:0000236	UCP2
CL:0000129	UCP2
CL:0000129	UCP2
CL:0000235	UCP2
CL:0000158	UCP2
CL:0000814	UCP2
CL:0000084	UCP2
CL:0000064	UCP2
CL:0011020	UCP2
CL:0000038	UCP2
CL:0000738	UCP2
CL:0000502	UCP2
CL:0000182	UCP2
CL:0000163	UCP2
CL:0000893	UCP2
CL:0000038	UCP2
CL:0000171	UCP2
CL:0000558	UCP3
CL:0000586	UFD1L
CL:0000814	UFD1L
CL:0000051	SNHG9
CL:0000814	SNHG9
CL:0000151	SCGB1A1
CL:0000158	SCGB1A1
CL:0000158	SCGB1A1
CL:0000158	SCGB1A1
CL:0000158	SCGB1A1
CL:0000066	SCGB1A1
CL:0000151	SCGB1A1
CL:0000158	SCGB1A1
CL:0000151	SCGB1A1
CL:0000066	SCGB1A1
CL:0000158	SCGB1A1
CL:0000158	SCGB1A1
CL:0005006	SCGB1A1
CL:0000151	SCGB1A1
CL:0000158	SCGB1A1
CL:0000158	SCGB1A1
CL:1000272	SCGB1A1
CL:0000151	SCGB1A1
CL:0000151	SCGB1A1
CL:0000158	SCGB1A1
CL:0000151	SCGB1A1
CL:0000066	SCGB1A1
CL:0000158	SCGB1A1
CL:0000158	SCGB1A1
CL:0000158	SCGB1A1
CL:0000158	SCGB1A1
CL:0000158	SCGB1A1
CL:0000151	SCGB1A1
CL:0000064	SCGB1A1
CL:0000151	SCGB1A1
CL:1000272	SCGB1A1
CL:0000158	SCGB1A1
CL:0000158	SCGB1A1
CL:0000151	SCGB1A1
CL:0000165	SCGB1A1
CL:0000158	SCGB1A1
CL:0000158	SCGB1A1
CL:0000165	SCGB1A1
CL:0000151	SCGB1A1
CL:0000066	UGCG
CL:0000784	UGCG
CL:0000775	UGCG
CL:0000763	UGCG
CL:0000784	UGCG
CL:0000163	UGDH
CL:0000622	UGDH
CL:0000138	UGDH
CL:0000057	UGDH
CL:0000499	UGDH
CL:0000622	UGDH
CL:0000064	UGDH
CL:0000160	UGDH
CL:0000815	UGP2
CL:0000138	UGP2
CL:0000746	UGP2
CL:0000077	UGP2
CL:0000066	UGP2
CL:0000814	UGP2
CL:0000499	UGP2
CL:0000911	2B4
CL:0000160	UGT2B7
CL:0000066	UGT2B7
CL:0000155	UGT2B15
CL:0000066	UGT2B15
CL:0000066	UGT2B17
CL:0000584	UGT2B17
CL:0000584	UGT2B17
CL:0000786	UGT2B17
CL:0000236	UGT8
CL:0000128	UGT8
CL:0000128	UGT8
CL:0000128	UGT8
CL:0000128	UGT8
CL:0000128	UGT8
CL:0002305	UMOD
CL:0000814	UMPS
CL:0000057	COL14A1
CL:0000540	COL14A1
CL:0000501	COL14A1
CL:0000499	COL14A1
CL:0000134	COL14A1
CL:0000134	COL14A1
CL:0000057	COL14A1
CL:0000057	COL14A1
CL:0000057	COL14A1
CL:0000138	COL14A1
CL:0000814	UNG
CL:0000814	USP4
CL:0000216	NR1H2
CL:0000576	NR1H2
CL:0000814	NR1H2
CL:0000763	UPP1
CL:0000235	UPP1
CL:0000115	UPP1
CL:0000814	UPP1
CL:0000352	UPP1
CL:0002322	UPP1
CL:0000731	UPK2
CL:0000731	UPK2
CL:0000155	VPS51
CL:0000814	VPS51
CL:0000731	UPK3A
CL:1000486	UPK3A
CL:1000486	UPK3A
CL:0000731	UPK3A
CL:0000731	UPK3A
CL:0000576	UPK3A
CL:0000066	UQCRB
CL:0000814	UQCRB
CL:0000128	UQCRB
CL:0000077	UQCRB
CL:0005010	UQCRB
CL:0000128	UQCRB
CL:0000077	UQCRB
CL:0000057	UQCRB
CL:0000236	UQCRB
CL:0000192	UQCRB
CL:0000499	UQCRB
CL:0000163	UQCRB
CL:0000079	UQCRB
CL:0000360	UQCRB
CL:0000576	UQCRB
CL:0000746	UQCRB
CL:0000540	UQCRB
CL:0000746	UQCRC1
CL:0000066	UQCRC1
CL:0000584	UQCRC1
CL:0000814	UQCRC1
CL:0000814	UQCRC2
CL:0000586	UQCRC2
CL:0000814	UQCRFS1
CL:0000586	UQCRFS1
CL:0000746	UQCRFS1
CL:0000584	UQCRH
CL:0001064	UQCRH
CL:0000646	UQCRH
CL:0000499	UQCRH
CL:0000746	UQCRH
CL:0000360	UQCRH
CL:0002322	UQCRH
CL:0000134	UQCRH
CL:0000236	UQCRH
CL:0000814	UQCRH
CL:0000077	UQCRH
CL:0000236	UQCRH
CL:0000038	UQCRH
CL:0000188	UQCRH
CL:0000540	UQCRH
CL:0000670	UQCRH
CL:0000038	UROD
CL:0000038	UROD
CL:0000077	UROD
CL:0000038	UROS
CL:0000038	UROS
CL:0000586	UROS
CL:0000814	UROS
CL:0005006	USF2
CL:0000051	USF2
CL:0000814	USP1
CL:0000814	MRPL49
CL:0000066	UTRN
CL:0000814	UTRN
CL:0000814	KDM6A
CL:0000510	UVRAG
CL:0000236	UVRAG
CL:0000236	UVRAG
CL:0000814	VAV1
CL:0000129	VAV1
CL:0000510	VAV1
CL:0000738	VAV1
CL:0000129	VAV1
CL:0000064	ZNHIT2
CL:0005006	VBP1
CL:0000814	VBP1
CL:0000586	VBP1
CL:0000540	VBP1
CL:0000038	VBP1
CL:0000115	VCAM1
CL:0000115	VCAM1
CL:0000746	VCAM1
CL:0000814	VCAM1
CL:0000136	VCAM1
CL:0000066	VCAM1
CL:0000115	VCAM1
CL:0000127	VCAM1
CL:0000681	VCAM1
CL:0000034	VCAM1
CL:0000034	VCAM1
CL:0000499	VCAM1
CL:0000134	VCAM1
CL:0000134	VCAM1
CL:0000134	VCAM1
CL:0000115	VCAM1
CL:0000134	VCAM1
CL:0000763	VCAM1
CL:0011025	VCAM1
CL:0000235	VCAM1
CL:0011025	VCAM1
CL:0000034	VCAM1
CL:0000066	VCAM1
CL:0000134	VCAM1
CL:0000034	VCAM1
CL:0000066	VCAM1
CL:0000134	VCAM1
CL:0000115	VCAM1
CL:0000134	VCAM1
CL:0000499	VCAM1
CL:0000037	VCAM1
CL:0000134	VCAM1
CL:0000145	VCAM1
CL:0000034	VCAM1
CL:0000115	VCAM1
CL:0000115	VCAM1
CL:0000134	VCAM1
CL:0002543	VCAM1
CL:0000134	VCAM1
CL:0000134	VCAM1
CL:0000034	VCAM1
CL:0011025	VCAM1
CL:0000037	VCAM1
CL:0000037	VCAM1
CL:0000746	VCAM1
CL:0000034	VCAM1
CL:0000037	VCAM1
CL:0000134	VCAM1
CL:0000115	VCAM1
CL:0000066	VCAM1
CL:0000134	VCAM1
CL:0000222	VCAM1
CL:0000540	VCAM1
CL:0000499	VCAM1
CL:0000066	VCAM1
CL:0000115	VCAM1
CL:0000115	VCAM1
CL:0000062	VCAM1
CL:0000115	VCAM1
CL:0000115	VCAM1
CL:0000134	VCAM1
CL:0000066	VCAM1
CL:0000874	VCAM1
CL:0000499	VCAM1
CL:0000594	VCAM1
CL:0011025	VCAM1
CL:0000192	VCL
CL:0000192	VCL
CL:0000192	VCL
CL:0000192	VCL
CL:0000632	VCL
CL:0000216	VCL
CL:0000576	VCL
CL:0000192	VCL
CL:0000192	VCL
CL:0000499	VCL
CL:0000815	VCP
CL:0000815	VCP
CL:0000814	VCP
CL:0000168	VDAC1
CL:0000170	VDAC1
CL:0000188	VDAC1
CL:0000540	VDAC1
CL:0000814	VDAC1
CL:0001064	VDAC1
CL:0000815	VDAC1
CL:0000584	VDAC1
CL:0000557	VDAC1
CL:0000746	VDAC2
CL:0000586	VDAC2
CL:0002322	VDAC2
CL:0000814	VDAC2
CL:0000188	VDAC3
CL:0000746	VDAC3
CL:0000038	VDAC3
CL:0000814	VDAC3
CL:0000586	VDAC3
CL:0000815	VDR
CL:0002305	VDR
CL:0000182	VDR
CL:0000576	VDR
CL:0000092	VDR
CL:0000446	VDR
CL:0000091	VDR
CL:0000584	VDR
CL:0000138	VDR
CL:0000815	VDR
CL:0000062	VDR
CL:0000057	VEGFA
CL:0000097	VEGFA
CL:0000115	VEGFA
CL:0000233	VEGFA
CL:0000164	VEGFA
CL:0000178	VEGFA
CL:0000115	VEGFA
CL:0000132	VEGFA
CL:0000636	VEGFA
CL:0000622	VEGFA
CL:0002258	VEGFA
CL:0000499	VEGFA
CL:0000233	VEGFA
CL:0000763	VEGFA
CL:0000233	VEGFA
CL:0000115	VEGFA
CL:0000632	VEGFA
CL:0000556	VEGFA
CL:0000192	VEGFA
CL:0002062	VEGFA
CL:0000138	VEGFA
CL:0000158	VEGFA
CL:0000784	VEGFB
CL:0005006	VEGFB
CL:0002139	VEGFC
CL:0000235	VEGFC
CL:0000115	VEGFC
CL:0000540	VGF
CL:0000171	VGF
CL:0000099	VGF
CL:0000814	VHL
CL:0000051	VHL
CL:0000242	VIL1
CL:0000066	VIL1
CL:0000584	VIL1
CL:0002563	VIL1
CL:0000223	VIL1
CL:0000066	VIL1
CL:0000584	VIL1
CL:0000066	VIL1
CL:0000064	EZR
CL:0000893	EZR
CL:0000158	EZR
CL:0000158	EZR
CL:0000646	EZR
CL:0000127	EZR
CL:0000066	EZR
CL:0000066	EZR
CL:0000127	EZR
CL:0000127	EZR
CL:0000236	EZR
CL:0000077	EZR
